eventid,year,month,day,approxdate,extended,resolution,country,province,city,latitude,longitude,specificity,near_city,location,summary,crit1,crit2,crit3,doubted,alternative,multiple_attacks,success,suicide,attacktype1,attacktype2,attacktype3,targtype1,targsubtype1,corp1,target1,natlty1,targtype2,targsubtype2,corp2,target2,natlty2,targtype3,targsubtype3,corp3,target3,natlty3,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,lone_wolf,nperps,nperpcap,claimed,claimmode,claim2,claimmode2,claim3,claimmode3,compclaim,weaptype1,weapsubtype1,weaptype2,weapsubtype2,weaptype3,weapsubtype3,weaptype4,weapsubtype4,weapdetail,nkill,nkillus,nkillperp,nwound,nwoundus,nwoundperp,property,propextent,propextent,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,vehiclehij,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,nreleased,addnotes,scite1,scite2,scite3,intlog,intideo,intmisc,related
201611200018,2016,11,20,,0,,Mali,Timbuktu,Unknown,16.773891,-3.008108,4.0,0,,"11/20/2016: Assailants opened fire on an army convoy transporting ballot boxes in Timbuktu region, Mali. At least four soldiers were killed and four soldiers were injured in the assault. This was one of two related attacks targeting electoral convoys on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Ansar al-Dine (Mali).",1,1,1,0,,1.0,1,0,Armed Assault,,,Government (General),Election-related,Independent National Electoral Commission (CENI),Convoy of Ballot Boxes,Mali,Military,Military Unit/Patrol/Convoy,Malian Armed Forces,Convoy,Mali,,,,,,Ansar al-Dine (Mali),,,,,,"The specific motive is unknown; however, sources noted that the victims were carrying ballots for Mali's local elections, which was scheduled for November 20, 2016.",0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,4.0,0.0,0.0,4.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"""Deadly violence during Mali's first polls since 2013 highlights implementation of peace accord unlikely in six-month outlook,"" IHS Global Insight, November 22, 2016.","""9 Malian soldiers killed in two attacks during local elections; MALI VIOLENCE,"" EFE Newswire - Americas in Focus, November 21, 2016.","""UPDATE 1-Mali's local elections marred by boycotts, kidnapping,"" Reuters Africa, November 20, 2016.",0,0,0,"201611200017, 201611200018"
201611210011,2016,11,21,,0,,Mali,Koulikoro,Dilli,15.000512,-7.669604,1.0,0,,"11/21/2016: Assailants raided the sub-prefecture building in Dilli, Koulikoro, Mali. This was one of three related attacks in Dilli on this date. One civilian was killed across the three events. No group claimed responsibility for the incidents; however, sources attributed the attacks to Ansar al-Dine (Mali).",1,1,1,0,,1.0,1,0,Facility/Infrastructure Attack,,,Government (General),Government Building/Facility/Office,Government of Mali,Council Building,Mali,,,,,,,,,,,Ansar al-Dine (Mali),,,,,,"The specific motive is unknown; however, sources suspected that the attack was part of a larger trend of violence related to Mali's local elections, which took place on November 20, 2016.",0,-99.0,0.0,0.0,,,,,,,Unknown,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,"Two ambulances and a vehicle were seized across the following incidents 201611210011, 201611210012, and 201611210013.",0.0,,,,,,,,,,,,,,,"Casualty numbers represent a division of the total number of those killed across incidents 201611210011, 201611210012, and 201611210013.","""Deadly violence during Mali's first polls since 2013 highlights implementation of peace accord unlikely in six-month outlook,"" IHS Global Insight, November 22, 2016.","""Terrorist Attack Malian Electoral Convoy, Kill 5 Soldiers,"" Radio Nata, November 21, 2016.","""Malian soldiers, civilian killed in election-linked attacks,"" News Headlines.com.ng, November 21, 2016.",0,0,0,"201611210011, 201611210012, 201611210013"
201611210012,2016,11,21,,0,,Mali,Koulikoro,Dilli,15.000512,-7.669604,1.0,0,,"11/21/2016: Assailants raided the city hall building in Dilli, Koulikoro, Mali. This was one of three related attacks in Dilli on this date. One civilian was killed across the three events. No group claimed responsibility for the incidents; however, sources attributed the attacks to Ansar al-Dine (Mali).",1,1,1,0,,1.0,1,0,Facility/Infrastructure Attack,,,Government (General),Government Building/Facility/Office,Government of Mali,City Hall Building,Mali,,,,,,,,,,,Ansar al-Dine (Mali),,,,,,"The specific motive is unknown; however, sources suspected that the attack was part of a larger trend of violence related to Mali's local elections, which took place on November 20, 2016.",0,-99.0,0.0,0.0,,,,,,,Unknown,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,"Two ambulances and a vehicle were seized across the following incidents 201611210011, 201611210012, and 201611210013.",0.0,,,,,,,,,,,,,,,"Casualty numbers represent a division of the total number of those killed across incidents 201611210011, 201611210012, and 201611210013.","""Deadly violence during Mali's first polls since 2013 highlights implementation of peace accord unlikely in six-month outlook,"" IHS Global Insight, November 22, 2016.","""Terrorist Attack Malian Electoral Convoy, Kill 5 Soldiers,"" Radio Nata, November 21, 2016.","""Malian soldiers, civilian killed in election-linked attacks,"" News Headlines.com.ng, November 21, 2016.",0,0,0,"201611210011, 201611210012, 201611210013"
201611210013,2016,11,21,,0,,Mali,Koulikoro,Dilli,15.000512,-7.669604,1.0,0,,"11/21/2016: Assailants raided the residence of the sub-prefect in Dilli, Koulikoro, Mali. This was one of three related attacks in Dilli on this date. One civilian was killed across the three events. No group claimed responsibility for the incidents; however, sources attributed the attacks to Ansar al-Dine (Mali).",1,1,1,0,,1.0,1,0,Facility/Infrastructure Attack,,,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Mali,Residence of Sub-Prefect,Mali,,,,,,,,,,,Ansar al-Dine (Mali),,,,,,"The specific motive is unknown; however, sources suspected that the attack was part of a larger trend of violence related to Mali's local elections, which took place on November 20, 2016.",0,-99.0,0.0,0.0,,,,,,,Unknown,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,"Two ambulances and a vehicle were seized across the following incidents 201611210011, 201611210012, and 201611210013.",0.0,,,,,,,,,,,,,,,"Casualty numbers represent a division of the total number of those killed across incidents 201611210011, 201611210012, and 201611210013.","""Deadly violence during Mali's first polls since 2013 highlights implementation of peace accord unlikely in six-month outlook,"" IHS Global Insight, November 22, 2016.","""Terrorist Attack Malian Electoral Convoy, Kill 5 Soldiers,"" Radio Nata, November 21, 2016.","""Malian soldiers, civilian killed in election-linked attacks,"" News Headlines.com.ng, November 21, 2016.",0,0,0,"201611210011, 201611210012, 201611210013"
201611240041,2016,11,24,,0,,Niger,Tillaberi,Bankilare,14.578985,0.722398,1.0,0,,"11/24/2016: Assailants attacked a gendarmerie convoy in Bankilare, Tillaberi, Niger. At least two officers were killed in the assault. No group claimed responsibility for the incident.",1,1,1,0,,0.0,1,0,Unknown,,,Police,Police Patrol (including vehicles and convoys),National Gendarmerie,Convoy,Niger,,,,,,,,,,,Unknown,,,,,,,0,-99.0,0.0,0.0,,,,,,,Unknown,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"""Report Says Terrorists Attack Town Near Malian Border With Mali, Kill Two Nigerien Gendarmes,"" Xinhua Online, November 26, 2016.","""Hosted Product: Niger Weekly Digest December 1, 2016,"" Niger Weekly Digest, December 1, 2016.",,-9,-9,0,
201611280016,2016,11,28,,0,,Mali,Gao,Gao,16.275654,-0.050084,1.0,1,near Gao.,"11/28/2016: Assailants attacked military personnel near Gao, Mali. At least three soldiers were killed in the assault. No group claimed responsibility for the incident.",1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Unknown,,,Military,"Military Personnel (soldiers, troops, officers, forces)",Malian Armed Forces,Soldiers,Mali,,,,,,,,,,,Unknown,,,,,,,0,-99.0,0.0,0.0,,,,,,,Unknown,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"""Militants strike north Mali airports with suicide truck, rockets,"" Reuters Africa, November 30, 2016.",,,-9,-9,0,
201611290009,2016,11,29,,0,,Mali,Gao,Gao,16.275654,-0.050084,1.0,0,,"11/29/2016: Four suicide bombers detonated an explosives-laden vehicle targeting the United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) office near the airport in Gao, Mali. The four assailants were killed in the blast. Al-Mourabitoun, a subgroup of Al-Qaida in the Islamic Maghreb (AQIM), claimed responsibility for the incident.",1,1,1,0,,0.0,1,1,Bombing/Explosion,,,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Office,International,,,,,,,,,,,Al-Qaida in the Islamic Maghreb (AQIM),Al-Mourabitoun,,,,,"The specific motive is unknown; however, sources suspected that the attack was carried out in retaliation for the death of Mokhtar Belmokhtar, the leader of Al-Mourabitoun, a subgroup of Al-Qaida in the Islamic Maghreb (AQIM).",0,4.0,0.0,1.0,E-mail,,,,,,Explosives,Vehicle,,,,,,,An explosives-laden truck was used in the attack.,4.0,0.0,4.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Buildings and an airport runway were damaged in this attack.,0.0,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Crashed military aircraft survived bomb attack in Mali,"" Joy FM, January 22, 2020.","""Report Says North Mali's Gao Airport Made 'Impracticable' After Kamikaze Attack,"" Radio Nata, December 2, 2016.","""Northern Malian airport attacks suggest insurgents aiming at more ambitious targets, further attempts likely in coming weeks,"" IHS Global Insight, December 1, 2016.",1,1,1,
201611290010,2016,11,29,,0,,Mali,Timbuktu,Timbuktu,16.757752,-2.999362,1.0,1,at the Timbuktu airport.,"11/29/2016: Assailants fired rockets at the Timbuktu airport near Timbuktu, Mali. No casualties were reported in the attack. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility for the incident.",1,1,1,0,,0.0,1,0,Bombing/Explosion,,,Airports & Aircraft,Airport,Timbuktu Airport,Airport,Mali,,,,,,,,,,,Al-Qaida in the Islamic Maghreb (AQIM),,,,,,"The specific motive is unknown; however, sources suspected that the attack was carried out in retaliation for the death of Mokhtar Belmokhtar, the leader of Al-Mourabitoun, a subgroup of Al-Qaida in the Islamic Maghreb (AQIM).",0,-99.0,0.0,1.0,"Posted to website, blog, etc.",,,,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,Grad rockets were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"""Northern Malian airport attacks suggest insurgents aiming at more ambitious targets, further attempts likely in coming weeks,"" IHS Global Insight, December 1, 2016.","""Militants strike north Mali airports with suicide truck, rockets,"" Reuters Africa, November 30, 2016.","""AQIM claims two attacks in northern Mali,"" The Long War Journal, December 1, 2016.",1,1,0,
201611300013,2016,11,30,,0,,Mali,Kidal,Adjelal,18.452071,1.409653,4.0,0,,"11/30/2016: An explosive device detonated targeting a Tuareg Imghad and Allied Self-Defense Group (GATIA) vehicle in Adjelal, Kidal, Mali. At least five GATIA members were killed in the blast. No group claimed responsibility for the incident; however, sources suspected that Ansar al-Dine (Mali) carried out the attack.",1,1,1,0,,0.0,1,0,Bombing/Explosion,,,Terrorists/Non-State Militia,Non-State Militia,Tuareg Imghad and Allied Self-Defense Group (GATIA),Vehicle,Mali,,,,,,,,,,,Ansar al-Dine (Mali),,,,,,,0,-99.0,0.0,0.0,,,,,,,Explosives,Landmine,,,,,,,A roadside landmine was used in the attack.,5.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"""Militants strike north Mali airports with suicide truck, rockets,"" Reuters Africa, November 30, 2016.","""Five Malian pro-government fighters killed in landmine blast,"" Maliweb, November 30, 2016.","""AQIM claims two attacks in northern Mali,"" The Long War Journal, December 1, 2016.",0,0,0,
201612060012,2016,12,6,,0,,Mali,Segou,Niono,14.226116,-5.975327,1.0,0,,"12/06/2016: Assailants attacked a prison and freed 93 inmates in Niono, Segou, Mali. Two prison guards were injured in the attack. Ansar al-Dine (Mali) claimed responsibility for the incident, though sources also suspected the involvement of the Macina Liberation Front (FLM).",1,1,1,0,,0.0,1,0,Armed Assault,,,Police,Prison/Jail,Malian Police,Niono Prison,Mali,,,,,,,,,,,Ansar al-Dine (Mali),Massina Brigade,Macina Liberation Front (FLM),,,,"The specific motive is unknown; however, sources noted that a number of prisoners were freed during the attack.",0,5.0,0.0,1.0,Unknown,0.0,,,,,Firearms,Unknown Gun Type,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Two motorcycles and weapons were stolen in this attack.,0.0,,,,,,,,,,,,,,,,"""Suspected Islamist militants free 93 prisoners from Mali jail,"" Jerusalem Post, December 6, 2016.","""Two guards wounded, 93 detainees escaped in Niono prison attack,"" Xinhua News Agency, December 6, 2016.","""Ansar Dine claims jail breakout in southern Mali,"" BBC Monitoring, December 7, 2016.",0,0,0,
201612150074,2016,12,15,"December 1-31, 2016",1,,Mali,Timbuktu,Taoudeni,22.676768,-3.978906,1.0,0,,"12/00/2016: Sometime between December 1, 2016 and December 31, 2016, assailants abducted two civilians accused of theft in Taoudeni, Timbuktu, Mali. The hostages each had a hand amputated and were released in early January 2017. No group claimed responsibility; however, sources attributed the attack to Al-Qaida in the Islamic Maghreb (AQIM).",1,1,1,0,,0.0,1,0,Hostage Taking (Kidnapping),,,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Mali,,,,,,,,,,,Al-Qaida in the Islamic Maghreb (AQIM),,,,,,"The specific motive is unknown; however, sources posited that Al-Qaida in the Islamic Maghreb (AQIM) targeted the civilians for committing theft.",0,-99.0,0.0,0.0,,,,,,,Melee,Knife or Other Sharp Object,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0,,,,,1.0,2.0,0.0,,-99.0,,,0.0,,,,,,Hostage(s) released by perpetrators,2.0,,"""Hosted Product: AQIM Newsletter 15 February 2017,"" Al Qa'ida in the Islamic Maghreb Newsletter, February 15, 2017.",,,1,1,0,
201612160005,2016,12,16,,1,,Burkina Faso,Sahel,Nassoumbou,14.409348,-1.552013,1.0,0,in Soum district.,"12/16/2016: Assailants opened fire on a military base in Nassoumbou, Sahel, Burkina Faso. At least 5 assailants and 12 soldiers were killed and an unknown number of people were injured in the assault. Two soldiers were also reported missing. Ansar al-Islam (Burkina Faso) claimed responsibility for the attack. Sources also attributed the incident to the Al-Qaida in the Islamic Maghreb (AQIM) and suspected the Islamic State in the Greater Sahara (ISGS).",1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Armed Assault,,,Military,Military Barracks/Base/Headquarters/Checkpost,Burkinabe Army,Base,Burkina Faso,Military,Military Barracks/Base/Headquarters/Checkpost,National Gendarmerie,Base,Burkina Faso,,,,,,Ansar al-Islam (Burkina Faso),,Al-Qaida in the Islamic Maghreb (AQIM),,Islamic State in the Greater Sahara (ISGS),,,0,40.0,0.0,1.0,"Posted to website, blog, etc.",0.0,,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Firearms,Automatic or Semi-Automatic Rifle,,,,,Rocket launchers and Kalashnikov assault rifles were used in the attack.,17.0,0.0,5.0,,0.0,0.0,1,4.0,Unknown,-99.0,Military vehicles and tents were damaged in this attack.,-9.0,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""A new frontier for Islamist militants?,"" BBC, April 3, 2017.","""Troops killed in Burkina Faso attack,"" BBC, December 16, 2016.","""12 Burkina Faso Troops Killed In Jihadist Attack,"" AFP (World Service), December 16, 2016.",0,1,0,
201612180048,2016,12,18,,0,,Mali,Timbuktu,Farach,16.803421,-3.559388,1.0,0,,"12/18/2016: Assailants attacked civilians in Farach, Timbuktu, Mali. It is unknown whether there were any casualties in the incident. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility for the attack. Sources noted that the targets were accused of being spies.",1,1,1,0,,0.0,1,0,Unknown,,,Private Citizens & Property,Alleged Informant,Not Applicable,Suspected Spies,Mali,,,,,,,,,,,Al-Qaida in the Islamic Maghreb (AQIM),Al-Furqan Battalion,,,,,,0,-99.0,0.0,0.0,,,,,,,Unknown,,,,,,,,,,0.0,,,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,,"""Article Says Jihadists in Central, Northern Mali Destroy Schools, Undertake Massive Teen Recruitment,"" Kibaru, December 13, 2018.",,,1,1,0,
201612200035,2016,12,20,,0,,Mali,Mopti,Hombori,15.28635,-1.700718,1.0,0,,"12/20/2016: Assailants attacked a livestock market in Hombori, Mopti, Mali. The outcome of the incident is unknown. No group claimed responsibility; however, sources attributed the attack to Muslim extremists.",1,1,1,0,,0.0,1,0,Unknown,,,Private Citizens & Property,Marketplace/Plaza/Square,Unknown,Livestock Market,Mali,,,,,,,,,,,Muslim extremists,,,,,,,0,-99.0,0.0,0.0,,,,,,,Unknown,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"""Jihadism on the move in Mali -  why it matters,"" ABC Online, January 24, 2017.",,,-9,-9,0,
201612240007,2016,12,24,,1,2020-10-08,Mali,Gao,Gao,16.275654,-0.050084,1.0,0,,"12/24/2016: Three assailants abducted Sophie Petronin from her home in Gao, Mali. Petronin, a French-Swiss aid worker for Aide Gao, was released on October 8, 2020. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Islamic Maghreb (AQIM). In addition, on July 1, 2017, Jamaat Nusrat al-Islam wal Muslimin (JNIM) released a proof-of-life video showing the hostage.",1,1,1,0,,0.0,1,0,Hostage Taking (Kidnapping),,,NGO,International NGO,Aide Gao,Aid Worker: Sophie Petronin,International,,,,,,,,,,,Al-Qaida in the Islamic Maghreb (AQIM),Al-Mourabitoun,,,,,,0,3.0,0.0,0.0,,,,,,,Unknown,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,,1384.0,,,0.0,,,,,,Hostage(s) released by perpetrators,1.0,,"""French aid worker kidnapped in Mali's Gao,"" Al Jazeera, December 25, 2016.","""Freed hostages returns home, say Mali extremists killed Swiss woman,"" CBC, October 9, 2020.","""Al-Qaeda in Mali releases video showing 6 foreign hostages alive: SITE,"" Deccan Herald, July 1, 2017.",1,1,1,
201612260039,2016,12,26,,0,,Mali,Timbuktu,Unknown,15.882483,-0.877231,4.0,0, between the cities of Gossi and Gao.,"12/26/2016: Assailants attacked a National Guard convoy near Timbuktu, Mali. The outcome of the incident is unknown. No group claimed responsibility; however, sources attributed the attack to Muslim extremists.",1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Unknown,,,Military,Military Unit/Patrol/Convoy,National Guard,Convoy,Mali,,,,,,,,,,,Muslim extremists,,,,,,,0,-99.0,0.0,0.0,,,,,,,Unknown,,,,,,,,,,0.0,0.0,,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"""Jihadism on the move in Mali -  why it matters,"" ABC Online, January 24, 2017.",,,-9,-9,0,
